Age,Gender,University,Department,Year,Current CGPA,Stress value,Anxiety value,Depression value
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,0.42391304347826075,0.55,0.5454545454545454
18-22,Male,Dhaka University (DU),Business and Entrepreneurship Studies,2,3.00 - 3.39,0.5652173913043478,0.9166666666666666,0.7727272727272727
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,2.50 - 2.99,0.9130434782608693,0.8333333333333334,0.893939393939394
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,3,3.40 - 3.79,0.5869565217391303,1.0,0.9393939393939396
23-26,Male,North South University (NSU),Engineering - CS ,4,Below 2.50,0.4999999999999999,0.4166666666666667,0.2727272727272727
18-22,Female,Islamic University of Technology (IUT),Engineering - EEE,1,Other,0.7065217391304346,0.65,0.8151515151515153
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.49999999999999983,0.6666666666666666,0.3636363636363637
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.80 - 4.00,0.7717391304347825,1.0,0.9393939393939393
23-26,Female,Dhaka University (DU),Biological Sciences,4,2.50 - 2.99,0.010869565217391302,0.0,0.0
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,2.50 - 2.99,0.5543478260869565,0.5333333333333333,0.5636363636363637
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.40 - 3.79,0.8586956521739129,1.0,1.0
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.00 - 3.39,0.7934782608695651,0.8166666666666668,0.7272727272727273
23-26,Male,Patuakhali Science and Technology University,Engineering - CS ,3,3.40 - 3.79,0.15217391304347822,0.6333333333333334,0.2727272727272727
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.80 - 4.00,0.3152173913043478,0.03333333333333333,0.045454545454545456
18-22,Male,East West University (EWU),Engineering - CS ,4,2.50 - 2.99,0.7391304347826085,0.7333333333333334,0.6666666666666666
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - Mechanical Engineering ,3,3.00 - 3.39,0.10869565217391301,0.16666666666666666,0.17575757575757575
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.80 - 4.00,0.23913043478260865,0.08333333333333333,0.20303030303030303
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,3.00 - 3.39,0.43478260869565216,0.3333333333333333,0.6666666666666666
18-22,Male,Dhaka University (DU),Other,3,3.00 - 3.39,0.40217391304347816,0.6,0.393939393939394
23-26,Female,Dhaka University (DU),Biological Sciences,3,3.40 - 3.79,0.5,0.3333333333333333,0.3333333333333333
18-22,Female,Dhaka University (DU),Other,4,3.00 - 3.39,0.9130434782608695,0.55,0.6151515151515152
18-22,Female,Dhaka University (DU),Biological Sciences,3,3.40 - 3.79,0.5869565217391303,0.6833333333333335,0.7575757575757576
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.80 - 4.00,0.40217391304347816,0.5166666666666667,0.31818181818181823
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,1,Other,0.6195652173913043,0.4833333333333334,0.3636363636363637
23-26,Female,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.40217391304347816,0.8000000000000002,0.9636363636363636
23-26,Male,Islamic University of Technology (IUT),Engineering - CS ,4,2.50 - 2.99,0.826086956521739,1.0,0.9393939393939393
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,0,3.40 - 3.79,0.22826086956521732,0.18333333333333335,0.3757575757575758
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,Other,0.5434782608695652,0.5166666666666667,0.9757575757575757
23-26,Male,Dhaka University (DU),Business and Entrepreneurship Studies,1,3.00 - 3.39,0.5652173913043477,0.6666666666666666,0.4393939393939394
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,1,Other,0.8586956521739129,0.7666666666666666,0.8151515151515153
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - EEE,4,3.00 - 3.39,0.6304347826086956,0.3500000000000001,0.4151515151515152
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - Mechanical Engineering ,2,2.50 - 2.99,0.48913043478260865,0.7166666666666668,0.9696969696969698
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.42391304347826075,0.3833333333333333,0.34848484848484845
27-30,Male,Dhaka University (DU),Other,3,2.50 - 2.99,0.36956521739130427,0.7000000000000001,0.0
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,0.4782608695652174,0.7000000000000001,0.8787878787878789
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.3152173913043477,0.2833333333333334,0.13636363636363635
18-22,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,3,2.50 - 2.99,0.5,0.55,0.14242424242424245
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,0,3.00 - 3.39,0.39130434782608686,0.4166666666666667,0.6272727272727272
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.00 - 3.39,0.7608695652173911,0.7000000000000001,0.6363636363636362
18-22,Male,North South University (NSU),Engineering - CS ,1,2.50 - 2.99,0.5434782608695651,0.6166666666666667,0.41818181818181815
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,3,3.80 - 4.00,0.8043478260869563,1.0,0.8636363636363639
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.80 - 4.00,0.4130434782608694,0.5333333333333334,0.25757575757575757
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,2,3.40 - 3.79,0.5434782608695652,0.15,0.34848484848484845
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.5434782608695652,0.6666666666666666,0.6666666666666666
23-26,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.576086956521739,0.6666666666666666,0.6909090909090909
18-22,Female,Islamic University of Technology (IUT),Engineering - EEE,1,3.80 - 4.00,0.8369565217391303,1.0,0.9696969696969697
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,3,3.80 - 4.00,0.5326086956521738,0.6000000000000001,0.2878787878787879
18-22,Female,Patuakhali Science and Technology University,Engineering - CS ,1,3.40 - 3.79,0.4456521739130434,0.3333333333333333,0.2818181818181818
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.00 - 3.39,0.5543478260869564,0.3,0.5454545454545454
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,2.50 - 2.99,0.826086956521739,0.8000000000000002,1.0
23-26,Female,Dhaka University of Engineering and Technology (DUET),Engineering - Civil Engineering ,2,2.50 - 2.99,0.48913043478260865,0.8166666666666668,0.7121212121212122
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.45652173913043465,0.6166666666666667,0.6666666666666666
23-26,Female,Islamic University of Technology (IUT),Engineering - EEE,3,3.40 - 3.79,0.83695652173913,0.75,0.6848484848484849
18-22,Female,North South University (NSU),Engineering - CS ,3,3.00 - 3.39,0.7065217391304347,0.8166666666666668,0.46060606060606063
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,Other,0.6195652173913043,0.75,0.7575757575757576
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.40 - 3.79,0.8369565217391302,0.9,0.5151515151515152
23-26,Male,"Independent University, Bangladesh (IUB)",Environmental and Life Sciences,4,2.50 - 2.99,0.5,0.6666666666666666,0.6666666666666666
27-30,Male,"Independent University, Bangladesh (IUB)",Environmental and Life Sciences,4,3.40 - 3.79,0.5,0.3333333333333333,0.2727272727272727
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,4,3.40 - 3.79,0.826086956521739,0.6833333333333332,0.4545454545454546
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.7173913043478258,0.7000000000000001,0.2575757575757576
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,3,3.80 - 4.00,0.576086956521739,0.85,0.7696969696969698
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,1,3.40 - 3.79,0.7826086956521736,0.8833333333333332,0.6787878787878789
18-22,Female,North South University (NSU),Engineering - CS ,3,3.00 - 3.39,0.4673913043478261,0.6,0.7484848484848488
18-22,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - CS ,1,3.80 - 4.00,0.467391304347826,0.48333333333333334,0.4636363636363637
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.5869565217391304,0.55,0.6303030303030304
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.5,0.3333333333333333,0.3333333333333333
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.6847826086956521,0.9166666666666666,1.0
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.5869565217391302,0.3333333333333334,0.41515151515151516
18-22,Male,Islamic University of Technology (IUT),Engineering - Civil Engineering ,4,3.80 - 4.00,0.7826086956521736,0.7500000000000001,0.7787878787878788
23-26,Female,Patuakhali Science and Technology University,Engineering - CS ,3,3.00 - 3.39,0.5,0.6666666666666666,0.7848484848484851
23-26,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,0,3.00 - 3.39,0.6304347826086956,0.6666666666666666,0.5757575757575757
18-22,Male,Dhaka University of Engineering and Technology (DUET),Engineering - Other,2,2.50 - 2.99,0.5,0.0,0.5242424242424243
27-30,Female,Dhaka University (DU),Business and Entrepreneurship Studies,0,3.00 - 3.39,0.7065217391304347,0.65,0.7424242424242425
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.43478260869565216,0.6666666666666669,0.24242424242424243
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.3913043478260869,0.7333333333333334,0.8242424242424242
23-26,Male,Rajshahi University (RU),Engineering - CS ,0,2.50 - 2.99,0.7065217391304346,0.8666666666666666,0.9272727272727275
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.80 - 4.00,0.25,0.19999999999999998,0.07575757575757576
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.5217391304347825,0.4166666666666667,0.4242424242424243
18-22,Prefer not to say,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,2,3.40 - 3.79,0.8369565217391303,0.8000000000000002,1.0
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.8695652173913041,0.7999999999999998,0.7333333333333335
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,1,Other,0.6413043478260867,0.5666666666666667,0.6212121212121212
18-22,Male,Dhaka University (DU),Other,2,3.40 - 3.79,0.6521739130434779,0.39999999999999997,0.7151515151515153
18-22,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,2,3.00 - 3.39,0.4782608695652174,0.5833333333333334,0.31818181818181823
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.00 - 3.39,0.5,0.0,0.0
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - Mechanical Engineering ,2,3.00 - 3.39,0.4782608695652173,0.43333333333333335,0.1909090909090909
18-22,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,1,2.50 - 2.99,0.6739130434782606,0.9,0.784848484848485
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.00 - 3.39,0.23913043478260865,0.03333333333333333,0.36363636363636365
23-26,Female,East West University (EWU),Engineering - CS ,4,2.50 - 2.99,0.83695652173913,0.7000000000000001,0.8212121212121215
23-26,Male,"Independent University, Bangladesh (IUB)",Environmental and Life Sciences,3,2.50 - 2.99,0.4130434782608695,0.4833333333333334,0.29393939393939394
23-26,Male,North South University (NSU),Engineering - CS ,4,2.50 - 2.99,0.5217391304347826,0.6166666666666667,0.6666666666666666
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.6739130434782606,1.0,0.7090909090909093
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.48913043478260865,0.4500000000000001,0.4757575757575759
23-26,Male,Dhaka University (DU),Other,4,3.00 - 3.39,0.7934782608695651,0.8333333333333335,0.39090909090909093
23-26,Male,North South University (NSU),Engineering - EEE,3,3.00 - 3.39,0.8369565217391303,0.9333333333333332,0.8545454545454547
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.48913043478260854,0.25,0.503030303030303
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,2.50 - 2.99,0.43478260869565216,0.44999999999999996,0.36363636363636365
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.80 - 4.00,0.5434782608695652,0.6666666666666666,0.6666666666666666
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.00 - 3.39,0.6956521739130433,0.7000000000000001,0.4545454545454546
18-22,Male,Patuakhali Science and Technology University,Engineering - CS ,1,2.50 - 2.99,0.7282608695652173,0.85,0.5666666666666668
18-22,Female,Dhaka University (DU),Other,3,3.40 - 3.79,0.902173913043478,0.7666666666666667,0.8606060606060609
23-26,Female,Islamic University of Technology (IUT),Engineering - EEE,4,3.80 - 4.00,0.9239130434782608,0.8666666666666668,0.693939393939394
23-26,Male,Daffodil University,Engineering - CS ,4,2.50 - 2.99,0.8260869565217388,0.7666666666666666,0.9090909090909092
18-22,Female,Patuakhali Science and Technology University,Engineering - CS ,1,2.50 - 2.99,0.18478260869565208,0.0,0.045454545454545456
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,1,Other,0.6956521739130432,0.55,0.4787878787878788
18-22,Female,North South University (NSU),Engineering - CS ,3,3.40 - 3.79,0.5652173913043478,0.6000000000000001,0.34848484848484856
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.40 - 3.79,0.7065217391304347,0.35000000000000003,0.12121212121212123
18-22,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,2,2.50 - 2.99,0.5543478260869564,0.8666666666666666,0.5666666666666668
18-22,Female,Bangladesh Agricultural University (BAU),Engineering - CS ,2,3.80 - 4.00,0.8043478260869563,1.0,1.0
18-22,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,3,Below 2.50,0.5543478260869564,0.5333333333333334,0.46060606060606063
23-26,Female,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,1,3.80 - 4.00,1.0,0.0,0.0
18-22,Male,North South University (NSU),Engineering - CS ,1,3.00 - 3.39,0.6304347826086955,1.0,1.0
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.80 - 4.00,0.467391304347826,0.38333333333333336,0.584848484848485
18-22,Male,Patuakhali Science and Technology University,Engineering - CS ,1,3.40 - 3.79,0.30434782608695643,0.3666666666666667,0.2575757575757576
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,1,3.00 - 3.39,0.6304347826086956,0.6166666666666668,0.4060606060606061
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,4,3.00 - 3.39,0.8369565217391303,0.9666666666666665,0.7484848484848485
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.5652173913043478,0.4000000000000001,0.3333333333333333
18-22,Female,Islamic University of Technology (IUT),Business and Entrepreneurship Studies,3,3.80 - 4.00,0.5217391304347825,0.5333333333333333,0.4121212121212121
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.8260869565217388,0.8833333333333334,0.8484848484848485
